token_id	token	frequency
1165	సూర్య@@	316095
1166	పట్ట@@	316083
1167	డబ్బు	315873
1168	ప్రభుత్వం@@	315616
1169	కోట్ల@@	315602
1170	సామాజిక	315374
1171	సిబ్బంది	315344
1172	పోస్ట్	315231
1173	అధికార	315216
1174	అయింది@@	315143
1175	త్వ@@	314767
1176	జ్	314690
1177	మంచి@@	314613
1178	మగు	314336
1179	ఎల్@@	314122
1180	వార్తలు	313917
1181	స్య	313848
1182	గుర్తు@@	313820
1183	తల్లిదండ్రుల@@	313756
1184	దీన్ని	313668
1185	జె@@	313566
1186	భావిస్తున్న@@	313059
1187	వెళ్లి@@	312930
1188	కట్ట@@	312669
1189	చి	312380
1190	సాయంత్రం	312318
1191	అధికారం@@	311417
1192	ఆరు	311108
1193	వాళ్ళ@@	310919
1194	చిత్రంలో	310344
1195	జీవ@@	310275
1196	తాజా	310035
1197	తరలించ@@	309962
1198	పర@@	309915
1199	భారీగా	309366
1200	వైఎస్	309318
1201	స్నేహితు@@	309295
1202	అను	309288
1203	పిల్లలు	309248
1204	అమెరికా@@	309016
1205	తప్ప	308957
1206	మద్దతు	308503
1207	మంత్రి@@	308402
1208	సీ	308355
1209	పీ@@	308275
1210	చూపించ@@	308161
1211	అవకాశాలు	308149
1212	అక్కడి	308095
1213	నకు	307655
1214	మండలం	307491
1215	మీద@@	307453
1216	వంటి@@	307417
1217	విజయ్	307399
1218	తగిన	307372
1219	చోటు	307279
1220	శక్తి@@	306755
1221	మెంట్	306441
1222	కావ@@	306168
1223	ఉదాహరణ@@	306095
1224	కొనసాగు@@	306059
1225	జీ	305960
1226	గాంధీ	305720
1227	వివరాలు	305197
1228	లేదని@@	304783
1229	వలె	304172
1230	పెంచ@@	303580
1231	జరిగే	303566
1232	వాళ్ల@@	303354
1233	డే@@	302942
1234	తమకు	302909
1235	ొచ్చు@@	302854
1236	చైర్మన్	302530
1237	ఇంత	302457
1238	యని	302336
1239	జ్ఞాన@@	302175
1240	సంబంధం	302094
1241	ఆదేశ@@	301844
1242	మి	301580
1243	కొన@@	301279
1244	తర్వాత@@	301211
1245	డంతో	300994
1246	లీ@@	300560
1247	వాడ@@	300321
1248	ుఁడు@@	300298
1249	ప్రేమ	300250
1250	తదితరులు	300224
1251	కార్యక్రమ@@	300019
1252	మ్యాచ్	300003
1253	చైనా	299916
1254	రాయ@@	299770
1255	పలువురు	299562
1256	చిత్రాన్ని	299541
1257	వరుస@@	299438
1258	ాడని	298961
1259	రద్దు	298648
1260	పరిస్థితి@@	298330
1261	అనుకూల@@	298265
1262	ఆకట్టు@@	297812
1263	కుమార్@@	297686
1264	కల్పించ@@	297667
1265	వెనుక	297603
1266	హరి@@	297594
1267	మందు	297373
1268	అంతర్జాతీయ	297201
1269	ప్రారంభం	297157
1270	కం@@	297055
1271	గుర్తు	297014
1272	ప్లాన్	296831
1273	భర్త@@	296742
1274	అయ్యి@@	296381
1275	పడింది@@	296231
1276	సంఘం	296171
1277	నది	296026
1278	ించిన@@	295962
1279	పాఠశాల@@	295842
1280	ళ్ళు	295762
1281	లను@@	295693
1282	ప్రాణాల@@	295690
1283	అభివృద్ధి@@	295671
1284	సరి@@	295455
1285	ప్రకటించి@@	295311
1286	పాటు@@	295132
1287	చేసుకున్న	295089
1288	హా@@	294198
1289	సొంత	294034
1290	వ్యవసాయ	293956
1291	ఆలోచన@@	293753
1292	చేత@@	292969
1293	చదువు@@	292725
1294	ఇండియా@@	292530
1295	గారు@@	292123
1296	బాధ్యత@@	292121
1297	పది	291918
1298	సత్య@@	291616
1299	తా	291328
1300	ించడం	291309
1301	మండల	291303
1302	టం@@	291182
1303	దో	291054
1304	అతి	290835
1305	ుల@@	290348
1306	ఆధారంగా	290309
1307	సొంత@@	290292
1308	వర్@@	289672
1309	అందుకు	289609
1310	తె@@	289414
1311	తెలిసి@@	289105
1312	ధ@@	288830
1313	నాటి	288564
1314	కలెక్టర్	288534
1315	ఆర్	288429
1316	వారిలో	288274
1317	ముఖ్యమైన	288203
1318	వస్తే	287842
1319	అధిక@@	287720
1320	కార్@@	287588
1321	దాంతో	287434
1322	మార్కెట్	287277
1323	జయ@@	286849
1324	ఆధ్వర్యంలో	286792
1325	వ్యాఖ్యాన@@	286313
1326	ఒకటి@@	285472
1327	స్తుంది	285112
1328	భూమి	284868
1329	పూర్వ@@	284558
1330	వహించ@@	284511
1331	దో@@	284345
1332	మిగిలిన	283738
1333	ెను@@	283298
1334	జట్టు	283196
1335	ఆరోగ్య@@	283143
1336	శా@@	283102
1337	టాలీవుడ్	282793
1338	చేస్తోంది@@	282275
1339	సు	282237
1340	అవుతున్న@@	282147
1341	ఎప్పుడూ	282137
1342	ంచ@@	281910
1343	లీ	281829
1344	ఆశ్చర్య@@	281574
1345	పోయి	281560
1346	మృతి	281356
1347	కాబట్టి@@	281316
1348	తేదీ	280999
1349	కష్ట@@	280795
1350	మళ్ళీ	280338
1351	సభ్యుల@@	279889
1352	డమే	279644
1353	ాలని@@	279527
1354	మార్@@	279422
1355	వ్యవస్థ	279138
1356	ఎంత@@	279125
1357	ఎవరూ	278798
1358	ప్రాణ@@	278762
1359	రోడ్డు	278699
1360	ప్రస్తుత	278652
1361	గూడ	278240
1362	కొద్ది@@	277694
1363	విద్యా@@	277184
1364	య్య	277101
1365	బాధ్యత	277053
1366	కై	276805
1367	ద	276706
1368	బ్@@	276665
1369	కొని@@	276642
1370	రాష్ట్రాల@@	276629
1371	అవసరమైన	276454
1372	వే	276414
1373	వచ్చారు@@	276271
1374	మోడీ	276020
1375	సమ@@	275983
1376	వినియోగదారు@@	275667
1377	అధికారి@@	275017
1378	ాల్లో	274779
1379	కృష్ణ	274774
1380	జీవితం	274657
1381	రైల్వే	274624
1382	చేయండి@@	274101
1383	డానికి@@	273839
1384	ఆరోపణ@@	273572
1385	ఏప్రిల్	273536
1386	వె@@	273458
1387	పరిచయం	273438
1388	చా@@	273239
1389	షేర్	272835
1390	ప	272812
1391	పాత	272653
1392	పోయిన	272412
1393	ించే@@	272396
1394	జూన్	272377
1395	లక్ష్యం@@	272319
1396	చేసుకుంది@@	272302
1397	బిగ్	272282
1398	వున్న	272254
1399	ైన	272108
1400	స్త్రీ@@	271474
1401	వచ్చు	271444
1402	తు	271434
1403	ుని@@	271372
1404	బడుతుంది@@	271358
1405	కృషి	271228
1406	టు	270901
1407	మార్చ@@	270561
1408	టు@@	270150
1409	రూపొందించ@@	270102
1410	చూ@@	269751
1411	అడ్డు@@	269532
1412	ాలన్నారు@@	269464
1413	దర్యాప్తు	269389
1414	నెలల	269138
1415	నటించ@@	268735
1416	ఎస్	268038
1417	దిశ@@	267963
1418	ప్రకటన	267833
1419	విషయ@@	267545
1420	చూప@@	267521
1421	రాజధాని	267342
1422	నిద్ర@@	266788
1423	దా	266265
1424	జన్మ@@	265814
1425	చెప్పి	265765
1426	వ్@@	265694
1427	ళ@@	265460
1428	నిర్వహి@@	264861
1429	చున్నది@@	264533
1430	ఎన్నికల@@	264498
1431	ప్రజా	264483
1432	కింగ్	264407
1433	దారుణ@@	264396
1434	కాదని	264163
1435	పిల్లల	263787
1436	ఎన్ని	263700
1437	కలుగు@@	263541
1438	సే@@	263475
1439	స్వయం@@	263382
1440	అదే@@	263378
1441	కనుక	263355
1442	జనవరి	262784
1443	ఏర్పాట్ల@@	262398
1444	పోలీసు	262283
1445	ఏళ్ల@@	262216
1446	సె@@	262193
1447	తీసుకున్న	261673
1448	ందని@@	261668
1449	జే@@	261620
1450	ాన్ని@@	261390
1451	సేవ@@	261388
1452	నిర్మాణం	261323
1453	ందన్నారు@@	261215
1454	ఖచ్చిత@@	261207
1455	నారాయణ@@	261168
1456	కలిపి	260929
1457	నున్నట్లు	260801
1458	చివర@@	260708
1459	షా@@	260574
1460	అమ్మ@@	260070
1461	ప్పటికీ@@	259966
1462	పద@@	259938
1463	పరిశ్రమ@@	259786
1464	కన్నా	259428
1465	గొప్ప@@	259137
1466	ించాడు@@	259067
1467	లేక@@	258794
1468	పాట@@	258694
1469	రూపంలో	258657
1470	రెండవ	258626
1471	చివరి@@	258363
1472	ఫోటో@@	258262
1473	వర@@	258173
1474	ాలి	258147
1475	నిర్వహించిన	258115
1476	తీరు@@	258070
1477	వుంది@@	257936
1478	బ్లాక్	257908
1479	కూ	257789
1480	ప్ప@@	257675
1481	దేశంలో@@	257662
1482	యం	257639
1483	కలిగిన	257193
1484	లకు@@	257178
1485	దూరం	257104
1486	పోయాడు@@	256826
1487	సృష్టించ@@	256764
1488	విశ్వ@@	256684
1489	అప్పుడ@@	256199
1490	కూడా@@	256000
1491	నేతల@@	255744
1492	భయ@@	255697
1493	వివరాల@@	255557
1494	జరుగుతున్న	255361
1495	కుటుంబ@@	255309
1496	జీవిత@@	255212
1497	ప్రయత్నించ@@	254718
1498	యూ@@	254662
1499	నప్పుడు	254543
1500	అదనపు	254428
1501	వో@@	254426
1502	జీవితంలో	254169
1503	అన్నీ	254002
1504	చుట్టూ	253844
1505	కార్యక్రమం	253800
1506	కూ@@	253689
1507	గీ@@	253527
1508	అప్పటి@@	253509
1509	కావడంతో	253188
1510	దూరంగా	252833
1511	కావడం	252729
1512	కుల@@	252374
1513	చిరంజీవి	252284
1514	గుర్తింపు	252231
1515	చరిత్ర	252079
1516	వెలుగు@@	252025
1517	బడ్జెట్	251975
1518	జరుగుతున్న@@	251968
1519	విచారణ@@	251744
1520	ఎక్కడ	251708
1521	హత్య	251643
1522	పోయాయి@@	251454
1523	భారతీయ	251316
1524	పవర్	250875
1525	త్వరలో@@	250655
1526	హైకోర్టు	250521
1527	కాని@@	250322
1528	మొత్తం@@	250213
1529	రావడం	250184
1530	ముగ్గురు	250119
1531	మాటలు	250100
1532	ఆసక్తి	250052
1533	ఉద్యోగాల@@	250028
1534	ట్వీట్	250008
1535	చిత్రం@@	249954
1536	బు@@	249914
1537	వెళ్ళి@@	249775
1538	ఉన్నట్లు	249752
1539	తల్లి@@	249682
1540	ఇండస్ట్రీ@@	249680
1541	భా@@	249481
1542	పుడు	249160
1543	అతనికి	248794
1544	ప్రయోజన@@	248746
1545	రాష్ట్రం	248599
1546	ప్రక్రియ@@	248561
1547	లేవు@@	248429
1548	వస్తున్న	248280
1549	సమాధానం	248076
1550	చంద్రబాబు@@	247959
1551	లేని@@	247825
1552	తిన@@	247426
1553	సమయ@@	247038
1554	కన@@	246750
1555	గుణ@@	246667
1556	సహాయం	246380
1557	బరి@@	246205
1558	మొత్త@@	246006
1559	నిర్ణయించ@@	245861
1560	ఇచ్చ@@	245825
1561	మనసు@@	245823
1562	అభ్యర్థుల@@	245350
1563	ఫొటో@@	245350
1564	రాజకీయ@@	245326
1565	ఎటువంటి	245304
1566	నూతన	244991
1567	ముఖ్య	244803
1568	నమ్మ@@	244782
1569	పెట్టారు@@	244613
1570	బ్యాంక్	244490
1571	మరి@@	244327
1572	తూ@@	244315
1573	చెప్పిన@@	244133
1574	పర్@@	244065
1575	షో@@	244024
1576	మును@@	243936
1577	ఉత్తమ	243932
1578	నటి@@	243754
1579	అయి@@	243751
1580	అవగాహన	243731
1581	బే@@	243430
1582	చేసినట్లు	243374
1583	ప్రారంభ@@	243349
1584	కూడిన	243229
1585	లైన	243211
1586	క్రికెట్	243208
1587	ఏమీ	243142
1588	కోసం@@	242848
1589	ప్రభావ@@	242617
1590	ారా@@	242222
1591	ఉంచు@@	242162
1592	రాజకీయాల@@	242123
1593	కునేందుకు	242042
1594	పే@@	241827
1595	దీ@@	241292
1596	క్ష@@	241216
1597	జిల్లాలో@@	240835
1598	పరిశీలించ@@	240429
1599	పెట్టిన	240395
1600	ారట@@	240042
1601	డీ	239919
1602	వేశారు@@	239858
1603	పరంగా	239845
1604	యీ@@	239785
1605	సహాయ@@	239721
1606	అంచనా	239686
1607	రోజూ	239578
1608	విలువ	239568
1609	మూడో	239276
1610	చేరి@@	238966
1611	ాలకు	238836
1612	గ్రామంలో	238773
1613	పరీక్ష	238565
1614	అంచనా@@	238414
1615	ుఁ	238309
1616	ఆదేశాల@@	238124
1617	మూ	238080
1618	పొందు@@	237569
1619	వచ్చును@@	237563
1620	ప్రాజెక్టు@@	237170
1621	ఎప్పుడు	237055
1622	హెచ్చరి@@	236536
1623	రక్షణ	236530
1624	పె@@	236530
1625	జరుపు@@	236378
1626	నాటికి	236361
1627	తేదీన	236333
1628	మత@@	236322
1629	త్వరగా	236220
1630	ఆసుపత్రి@@	236039
1631	విషయం@@	235903
1632	పథకాల@@	235629
1633	వాహనాల@@	235509
1634	చూస్తే	234973
1635	ప్రక్రియ	234855
1636	వలసిన	234774
1637	ప్రసాద్	234718
1638	ప్రకాశ@@	234643
1639	కుంటారు@@	234396
1640	వ్యాధి	234303
1641	చదవండి@@	234261
1642	ళ్ళ@@	234121
1643	పరిష్కరించ@@	234052
1644	మహిళల@@	233937
1645	వ్యక్తిగత	233802
1646	అందజే@@	233793
